DeCodigo,DeNombre,Decade,Year,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
63,Quindío,1950,1950,12,12,10672949.3333333,13911832.7333333,3238883.4,142319120.333333,11859926.6944444,11625621.8,900750.841619598,10672949.3333333,10672949.3333333,11384179.2,12049012.6666667,664833.466666702
66,Risaralda,1950,1950,12,12,9077513.85714286,11413297.1428571,2335783.28571424,124246592.928571,10353882.7440476,10341089.4285714,682631.100620893,9077513.85714286,9077513.85714286,9884017.32142857,10865818.1071429,981800.78571428
50,Meta,1950,1950,12,12,10812047.7751124,16542529.6671664,5730481.892054,173821840.749625,14485153.3958021,14959247.8755622,1928864.1088317,10812047.7751124,10812047.7751124,13288334.5217391,16273154.0029985,2984819.4812594
85,Casanare,1950,1950,12,12,11284223.7653631,17516267.8044693,6232044.0391062,179233694.793296,14936141.2327747,15468493.3994414,1949821.44487703,11284223.7653631,11284223.7653631,13672322.8798882,16404685.1368715,2732362.25698325
95,Guaviare,1950,1950,12,12,10584041.30131,17851853.5895196,7267812.2882096,166679878.170305,13889989.8475254,13925547.0720524,2068067.89497623,10584041.30131,10584041.30131,12582554.9672489,15328781.7991266,2746226.8318777
5,Antioquia,1950,1950,12,12,10678256.1682975,13791283.0958904,3113026.9275929,147595933.62818,12299661.1356817,12272687.7103718,1037203.66449565,10678256.1682975,10678256.1682975,11485923.700587,13268175.7221135,1782252.02152645
15,Boyacá,1950,1950,12,12,11741682.576087,16516293.5923913,4774611.0163043,170702408.081522,14225200.6734602,14239408.6086957,1220951.22405665,11741682.576087,11741682.576087,13439432.4184783,14961964.3967391,1522531.9782609
19,Cauca,1950,1950,12,12,10729093.1936759,13144895.6679842,2415802.4743083,142601572.359684,11883464.363307,11843381.2490119,755796.253849016,10729093.1936759,10729093.1936759,11272297.3003953,12451166.2094861,1178868.9090909
73,Tolima,1950,1950,12,12,11464782.6733668,15501833.8743719,4037051.2010051,157118745.231156,13093228.769263,12816387.8994975,1066641.52254269,11464782.6733668,11464782.6733668,12445778.8291458,13390316.120603,944537.291457249
0,Area en Litigio Cauca - Huila,1950,1951,12,12,11234719.3333333,14711834.6666667,3477115.3333334,157365564.666667,13113797.0555556,13280224.3333334,880278.786400691,11234719.3333333,11234719.3333333,12556734.3333334,13682271,1125536.66666665
20,Cesar,1950,1951,12,12,13098002.2417582,17971346.5164835,4873344.2747253,180054777.538461,15004564.7948718,14808782.8296703,1358233.92494042,13098002.2417582,13098002.2417582,13717098.2197802,15996286.489011,2279188.26923075
8,Atlántico,1950,1951,12,12,13446199.1428571,20199879.2857143,6753680.1428572,193218034.785714,16101502.8988095,16048585.6785714,1799817.6627623,13446199.1428571,13446199.1428571,14766509.4642857,17020653.9642857,2254144.5
13,Bolívar,1950,1951,12,12,12370168.2949309,17006885.5714286,4636717.2764977,172391387.824885,14365948.9854071,13952828.6405529,1346572.63981189,12370168.2949309,12370168.2949309,13370068.0391705,15297645.0184332,1927576.9792627
52,Nariño,1950,1951,12,12,10741024.8818898,13203762.8897638,2462738.007874,145858581.03937,12154881.7532809,12171924.8818897,749021.113395946,10741024.8818898,10741024.8818898,11584374.7204724,12826072.0787402,1241697.35826775
99,Vichada,1950,1951,12,12,11090088.6029412,19029194.8676471,7939106.2647059,171471424.623775,14289285.3853145,13984601.6446078,2298759.22677205,11090088.6029412,11090088.6029412,12674005.8419118,15324309.9932598,2650304.151348
97,Vaupés,1950,1951,12,12,11464077.2137931,16626756.3402299,5162679.1264368,165901148.857471,13825095.7381226,14089624.983908,1566180.10393617,11464077.2137931,11464077.2137931,12582610.8965518,14890559.3873563,2307948.49080455
94,Guainía,1950,1951,12,12,11136835.2185886,16576290.6024096,5439455.383821,164747905.512909,13728992.1260757,13639129.2409639,1641331.43773262,11136835.2185886,11136835.2185886,12631416.8364888,14726608.7444061,2095191.90791735
91,Amazonas,1950,1951,12,12,11362552.694382,16042921.7123596,4680369.0179776,164215674.431461,13684639.535955,13965528.1,1414128.42692506,11362552.694382,11362552.694382,12399578.358427,14701037.9179775,2301459.55955055
86,Putumayo,1950,1951,12,12,10358724.2211538,16618450.5384615,6259726.3173077,154308999.096154,12859083.2580128,12751269.5432692,1707101.38750585,10358724.2211538,10358724.2211538,11648052.8076923,14079897.298077,2431844.49038465
81,Arauca,1950,1951,12,12,10234100.318408,16981055.6069652,6746955.2885572,168824911.402985,14068742.6169154,14385996.4875621,1902537.10609479,10234100.318408,10234100.318408,13037582.0497513,15154140.840796,2116558.79104475
76,Valle del Cauca,1950,1951,12,12,9126372.42105263,12783071.2222222,3656698.80116957,130236374.19883,10853031.1832359,10507297.8771929,1104634.03230877,9126372.42105263,9126372.42105263,10044794,11632965.8947369,1588171.89473682
70,Sucre,1950,1951,12,12,12095378.6896552,17433828.8045977,5338450.1149425,170897990.103448,14241499.1752874,14130296.4712644,1409892.92790869,12095378.6896552,12095378.6896552,13097389.091954,15246752,2149362.908046
47,Magdalena,1950,1951,12,12,12558112.4581006,18636139.2960894,6078026.8379888,179007253.24581,14917271.1038175,14973558.2234637,1546483.67464799,12558112.4581006,12558112.4581006,13649079.6871509,15671134.8044693,2022055.11731845
44,La Guajira,1950,1951,12,12,14168122.2292994,18300638.6878981,4132516.4585987,191119395.248408,15926616.2707006,15616012.1656051,1367878.33673368,14168122.2292994,14168122.2292994,14710858.9745223,17014416.8821656,2303557.9076433
27,Chocó,1950,1951,12,12,8749277.09160305,12600647.4529262,3851370.36132315,125039568.824427,10419964.0687023,10197278.9974554,1179252.79924991,8749277.09160305,8749277.09160305,9306954.2519084,11515425.346056,2208471.0941476
19,Cauca,1950,1951,12,12,10394715.2885375,13343404.5217391,2948689.2332016,143869522.55336,11989126.8794466,12085031.2944664,735672.475851694,10394715.2885375,10394715.2885375,11640406.4703557,12481681.6027668,841275.132411052
15,Boyacá,1950,1951,12,12,12455336.1847826,16308928.826087,3853592.6413044,174793064.777174,14566088.7314312,14656974.8152174,1154229.56992359,12455336.1847826,12455336.1847826,13705322.1521739,15569229.7771739,1863907.625
5,Antioquia,1950,1951,12,12,11492320.1330724,16238387.9921722,4746067.8590998,162360669.223092,13530055.768591,13278952.5616439,1310736.23011716,11492320.1330724,11492320.1330724,12792172.5068493,14525380.1223092,1733207.6154599
95,Guaviare,1950,1951,12,12,10877254.5764192,18172274.5283843,7295019.9519651,163591165.884279,13632597.1570233,13670404.2576419,2096934.8016946,10877254.5764192,10877254.5764192,12343018.1615721,14047497.4716158,1704479.3100437
85,Casanare,1950,1951,12,12,11049755.8994413,18057776.9385475,7008021.0391062,178301899.036313,14858491.5863594,15151960.9692737,1961228.05079047,11049755.8994413,11049755.8994413,13711128.150838,15931752.2891061,2220624.13826815
73,Tolima,1950,1951,12,12,11991868.9949749,14939871.6281407,2948002.6331658,162384933.658291,13532077.8048576,13379845.5226131,987176.93126004,11991868.9949749,11991868.9949749,12751111.7638191,14547083.5125629,1795971.74874375
66,Risaralda,1950,1951,12,12,9865211.35714286,13554089.4285714,3688878.07142854,136145831.357143,11345485.9464286,11230710.5714286,928935.716192536,9865211.35714286,9865211.35714286,10744536.7142857,11656691.3928571,912154.678571448
63,Quindío,1950,1951,12,12,11220798.5333333,15014023.8666667,3793225.3333334,153192502.533333,12766041.8777778,12584866,973335.294543476,11220798.5333333,11220798.5333333,12355621.2666667,13234132.7,878511.433333348
50,Meta,1950,1951,12,12,10916286.2398801,17748762.4947526,6832476.2548725,171369506.517241,14280792.2097701,14300021.7256372,1988364.20455809,10916286.2398801,10916286.2398801,13045013.5592204,15307246.3605697,2262232.8013493
41,Huila,1950,1951,12,12,11438173.32,15320038.44,3881865.12,162464442.36,13538703.53,13521643.86,1097278.96449823,11438173.32,11438173.32,12690973.0466666,14526043.56,1835070.51333335
25,Cundinamarca,1950,1951,12,12,12099923.3705584,15243090.8020305,3143167.4314721,164512914.974619,13709409.5812183,13609511.8172589,1030983.36165543,12099923.3705584,12099923.3705584,12851998.0964467,14730668.0812183,1878669.9847716
18,Caquetá,1950,1951,12,12,10714508.5449735,17504933.6455026,6790425.1005291,160922255.482804,13410187.9569003,13523090.5317461,1850225.73543387,10714508.5449735,10714508.5449735,11960020.4484127,14157993.1474868,2197972.6990741
17,Caldas,1950,1951,12,12,11093558.6333333,16073243.0333333,4979684.4,159297865.15,13274822.0958333,13205169.25,1276478.59103846,11093558.6333333,11093558.6333333,12570510.8666667,13797178.4916666,1226667.625
23,Córdoba,1950,1951,12,12,11555794.4257426,16034362.450495,4478568.0247524,161524143.836634,13460345.3197195,13263949.6831683,1236964.85642849,11555794.4257426,11555794.4257426,12582482.990099,14369664.6584159,1787181.66831685
54,Norte de Santander,1950,1951,12,12,11934541.4831461,16313292.4719101,4378750.988764,169122446.275281,14093537.1896067,14101060.4775281,1213364.19709984,11934541.4831461,11934541.4831461,13102915.9101123,14889125.766854,1786209.8567416
68,Santander,1950,1951,12,12,12665102.448,16041567.364,3376464.916,172015530.804,14334627.567,14321364.208,1118742.34528682,12665102.448,12665102.448,13321924.612,15443628.672,2121704.06
54,Norte de Santander,1950,1952,12,12,13140332.7191011,18170839.3146067,5030506.5955056,180533467.269663,15044455.6058052,14221521.4550561,1690711.97090677,13140332.7191011,13140332.7191011,13667334.1629214,16241654.0898877,2574319.9269663
17,Caldas,1950,1952,12,12,11445169.4666667,16484956.0333333,5039786.5666666,165681007.466667,13806750.6222222,13215097.75,1793860.6146172,11445169.4666667,11445169.4666667,12442302.0166667,15914426.6,3472124.58333335
18,Caquetá,1950,1952,12,12,9951831.42328042,17134957.021164,7183125.59788358,168883860.521164,14073655.0434303,14901493.4351851,2317115.99856753,9951831.42328042,9951831.42328042,11729022.6891534,15989469.4325397,4260446.74338625
25,Cundinamarca,1950,1952,12,12,12165467.857868,17360700.0507614,5195232.1928934,174245851.624366,14520487.6353638,14503204.0456853,1848597.42287547,12165467.857868,12165467.857868,12395875.5786802,16445139.8730965,4049264.29441625
41,Huila,1950,1952,12,12,11375735.2666667,17588855,6213119.7333333,175633072.913333,14636089.4094444,15136915.9,2141700.50334348,11375735.2666667,11375735.2666667,12104832.9266667,16350579.2666667,4245746.34000005
50,Meta,1950,1952,12,12,11603629.3703148,19058269.3373313,7454639.9670165,184973541.874063,15414461.8228386,15657392.3793104,2443430.79910304,11603629.3703148,11603629.3703148,12994553.970015,17343913.6671664,4349359.69715145
63,Quindío,1950,1952,12,12,11384353.4666667,15994041.4666667,4609688,157367580,13113965,12256020.0666666,1723634.04407451,11384353.4666667,11384353.4666667,11577431.2666667,15010133.2666667,3432702
66,Risaralda,1950,1952,12,12,9723867.28571429,13552923.2142857,3829055.92857141,136801180.785714,11400098.3988095,10610786.3928571,1544992.16151164,9723867.28571429,9723867.28571429,10055287.8214286,13329721.2857143,3274433.46428568
73,Tolima,1950,1952,12,12,12316171.0351759,16977642.3115578,4661471.2763819,171337903.487437,14278158.6239531,13683409.9095477,1732722.37634975,12316171.0351759,12316171.0351759,12788536.7537689,16355551.7236181,3567014.96984925
85,Casanare,1950,1952,12,12,11800936.3407821,19672929.5586592,7871993.2178771,191025226.857542,15918768.9047952,16100937.4636871,2426449.12426022,11800936.3407821,11800936.3407821,13875641.6871509,17310626.3393854,3434984.6522346
95,Guaviare,1950,1952,12,12,10726118.0305677,18192066.0917031,7465948.0611354,172094705.366812,14341225.4472344,14432749.4716157,2422134.53034098,10726118.0305677,10726118.0305677,12023896.8580786,16422226.5633188,4398329.7052402
5,Antioquia,1950,1952,12,12,11406986.2739726,16188688.3639922,4781702.0900196,164108619.708415,13675718.3090346,13581880.9275929,1296682.73797542,11406986.2739726,11406986.2739726,13076441.1956947,14731315.2935421,1654874.0978474
15,Boyacá,1950,1952,12,12,13438215.0434783,17999565.3695652,4561350.3260869,185634483.184783,15469540.2653986,15148199.4836957,1692741.36746103,13438215.0434783,13438215.0434783,13631999.8804348,17209614.7880435,3577614.9076087
19,Cauca,1950,1952,12,12,9841314.41897233,14532081.1581028,4690766.73913047,149001797.371541,12416816.4476285,12631795.8932806,1492433.37260703,9841314.41897233,9841314.41897233,10782927.5375494,13731555.5968379,2948628.05928855
23,Córdoba,1950,1952,12,12,11780728,15485231.3465347,3704503.3465347,164293027.435643,13691085.6196369,13556018.4009901,1141603.29435895,11780728,11780728,12789550.3960396,14753696.9158415,1964146.51980195
0,Area en Litigio Cauca - Huila,1950,1952,12,12,10471676.6666667,16809801.3333333,6338124.6666666,167798221.666667,13983185.1388889,14678078,2126977.20737593,10471676.6666667,10471676.6666667,11612798.3333333,15607841.3333334,3995043.00000005
27,Chocó,1950,1952,12,12,8106278.26463104,12554783.8982188,4448505.63358776,120012848.928753,10001070.7440628,9829560.27608144,1353165.95350915,8106278.26463104,8106278.26463104,8981403.49618321,11096471.8727736,2115068.37659035
44,La Guajira,1950,1952,12,12,12646785.044586,19398763.1847134,6751978.1401274,200010774.343949,16667564.5286624,16631145.9171975,1697345.81888253,12646785.044586,12646785.044586,15678585.5031847,17830293.8853503,2151708.3821656
47,Magdalena,1950,1952,12,12,12751397.2625698,18156392.4916201,5404995.2290503,183567649.312849,15297304.1094041,14569901.7541899,1705053.90483117,12751397.2625698,12751397.2625698,14134281.0893855,16765400.698324,2631119.6089385
70,Sucre,1950,1952,12,12,12312897.6091954,16909915.1954023,4597017.5862069,175031782.862069,14585981.9051724,14137807.637931,1465916.91264499,12312897.6091954,12312897.6091954,13593635.045977,16025558.5402299,2431923.49425285
76,Valle del Cauca,1950,1952,12,12,9044096.31578947,13206431.0877193,4162334.77192983,129402767.140351,10783563.9283626,10491983.5964913,1340524.03986557,9044096.31578947,9044096.31578947,9524150.40350877,11883776.7339182,2359626.33040938
81,Arauca,1950,1952,12,12,10829951.7014925,19317879.0149254,8487927.3134329,181664977.781094,15138748.1484245,15329048.3631841,2459387.34508275,10829951.7014925,10829951.7014925,13558504.6218906,16263900.2089552,2705395.58706465
86,Putumayo,1950,1952,12,12,9830317.32692308,16208403.8076923,6378086.48076922,164128790.206731,13677399.1838942,14691723.8990385,2263710.94633694,9830317.32692308,9830317.32692308,11128285.75,15446368.1274038,4318082.37740385
91,Amazonas,1950,1952,12,12,10658565.5865169,15965696.5258427,5307130.9393258,168248864.483146,14020738.7069289,14891085.6393258,1787220.64339155,10658565.5865169,10658565.5865169,12219383.2707865,15476306.0921349,3256922.82134835
94,Guainía,1950,1952,12,12,11518887.5593804,17514103.5318417,5995215.9724613,174323850.258176,14526987.5215146,14192707.1910499,2019714.43478003,11518887.5593804,11518887.5593804,12840761.4130809,16517327.1376937,3676565.72461275
97,Vaupés,1950,1952,12,12,10939722.3494253,16622662.0873563,5682939.737931,171378601.583908,14281550.1319923,14844124.9471265,1861668.43003889,10939722.3494253,10939722.3494253,12704827.5172414,15759646.1827587,3054818.66551725
99,Vichada,1950,1952,12,12,11302598.3504902,19350778.4828431,8048180.1323529,182344183.29902,15195348.6082516,14623187.8946078,2677058.82770206,11302598.3504902,11302598.3504902,13036486.4901961,17758959.5122549,4722473.0220588
52,Nariño,1950,1952,12,12,10065554.8425197,14208235.3858268,4142680.5433071,147996642.338583,12333053.5282152,12786423.1968504,1227188.59384229,10065554.8425197,10065554.8425197,11041233.5551181,12955338.7598425,1914105.2047244
13,Bolívar,1950,1952,12,12,12092796.6451613,16323131.5391705,4230334.8940092,174533704.497696,14544475.374808,14317009.1705069,1372848.3384588,12092796.6451613,12092796.6451613,13574056.9953917,16216380.5483871,2642323.5529953
8,Atlántico,1950,1952,12,12,13366577.4285714,19417456.2142857,6050878.7857143,196940682.714286,16411723.5595238,15955817.6428571,1774058.66310701,13366577.4285714,13366577.4285714,15178111.1785714,18226498.5357143,3048387.35714285
20,Cesar,1950,1952,12,12,12803513.956044,18245669.9120879,5442155.9560439,184617083.164835,15384756.9304029,14837259.6813187,1618208.00170092,12803513.956044,12803513.956044,14338015.7197803,16737312.021978,2399296.30219775
68,Santander,1950,1952,12,12,13343384.344,16759139.216,3415754.872,177037874.652,14753156.221,14430808.4,1241615.56978931,13343384.344,13343384.344,13595324.436,16169921.07,2574596.634
0,Area en Litigio Cauca - Huila,1950,1953,12,12,11610038.6666667,17732238,6122199.3333333,170487553.666667,14207296.1388889,14016901.6666667,1592538.11502942,11610038.6666667,11610038.6666667,13059928,15213575.8333334,2153647.83333335
85,Casanare,1950,1953,12,12,12046633.0167598,19113794.4972067,7067161.4804469,194065907.824022,16172158.9853352,16650246.2178771,2036055.78300893,12046633.0167598,12046633.0167598,14602219.9329609,17703701.523743,3101481.5907821
17,Caldas,1950,1953,12,12,11465996.6,16439979.4666667,4973982.8666667,170455823.816667,14204651.9847222,13745308.4833333,1520786.38327099,11465996.6,11465996.6,13099310.95,15633399.6666666,2534088.71666665
68,Santander,1950,1953,12,12,13975074.88,16906437.296,2931362.416,180675297.008,15056274.7506667,14694155.408,1018702.30633577,13975074.88,13975074.88,14108221.068,15880540.232,1772319.164
18,Caquetá,1950,1953,12,12,10547064.8386243,18386736.3624339,7839671.5238096,174155772.437831,14512981.0364859,14563688.4365079,2205999.77157707,10547064.8386243,10547064.8386243,12592127.3518519,16246712.4708994,3654585.1190476
25,Cundinamarca,1950,1953,12,12,12328737.5431472,17016624.7715736,4687887.2284264,177615071.329949,14801255.9441624,15084754.7614213,1373944.76449577,12328737.5431472,12328737.5431472,13538973.4771574,15813647.8071066,2274674.3299492
41,Huila,1950,1953,12,12,11961607.5066667,17818430.5333333,5856823.0266666,177070467.013333,14755872.2511111,14848477.7666667,1505649.04922089,11961607.5066667,11961607.5066667,13606840.7666667,15603394.2533333,1996553.4866667
50,Meta,1950,1953,12,12,11851422.5277361,19418014.7856072,7566592.2578711,187261290.809595,15605107.5674663,15879160.7631184,2103685.5423408,11851422.5277361,11851422.5277361,13917816.7001499,17040022.5217391,3122205.8215892
63,Quindío,1950,1953,12,12,11248552.5333333,15481954.1333333,4233401.6,160901058.733333,13408421.5611111,13066453.6,1336269.34172248,11248552.5333333,11248552.5333333,12200153.8,14568640.4,2368486.6
66,Risaralda,1950,1953,12,12,10018338.4285714,14175427.9285714,4157089.5,142973860.071429,11914488.3392857,12122946,1330807.78769627,10018338.4285714,10018338.4285714,10632951.9285715,12696232.9642857,2063281.03571425
73,Tolima,1950,1953,12,12,12757561.0954774,16772131.638191,4014570.5427136,175079139.79397,14589928.3161642,14547943.5376884,1236977.76231761,12757561.0954774,12757561.0954774,13425542.3718593,15635904.5552763,2210362.18341705
95,Guaviare,1950,1953,12,12,11174674.5327511,18598374.9606987,7423700.4279476,176686597.943231,14723883.1619359,14555359.1681223,2214993.56849314,11174674.5327511,11174674.5327511,12820111.2008733,16720795.021834,3900683.8209607
5,Antioquia,1950,1953,12,12,12608325.7729941,16348061.0958904,3739735.3228963,170701338.021526,14225111.5017939,13716220.2191781,1203328.81334493,12608325.7729941,12608325.7729941,13430827.9784736,15148118.4001957,1717290.4217221
15,Boyacá,1950,1953,12,12,13231179.9347826,17629888.3043478,4398708.3695652,186983260.625,15581938.3854166,15719547.7119565,1260318.29272335,13231179.9347826,13231179.9347826,14612445.847826,16427924.8043479,1815478.9565218
23,Córdoba,1950,1953,12,12,12724802.7326733,17196245.3960396,4471442.6633663,169016821.257426,14084735.1047855,13895263.7623762,1129268.03872067,12724802.7326733,12724802.7326733,13371747.8564356,14433934.1980198,1062186.34158415
27,Chocó,1950,1953,12,12,8758806.24936387,14722880.8040712,5964074.55470733,131583157.900763,10965263.1583969,10778432.8193384,1519001.91097504,8758806.24936387,8758806.24936387,9937928.4427481,11635337.0470738,1697408.6043257
19,Cauca,1950,1953,12,12,10719523.7391304,14976893.8735178,4257370.1343874,151553958.03162,12629496.502635,12345533.3201581,1223262.02420448,10719523.7391304,10719523.7391304,11916883.8893281,13164492.770751,1247608.8814229
47,Magdalena,1950,1953,12,12,14214740.9944134,19252060.6592179,5037319.6648045,188485882.03352,15707156.8361266,15248600.4022347,1409413.18949088,14214740.9944134,14214740.9944134,14727722.8938548,16396128.9329609,1668406.03910615
54,Norte de Santander,1950,1953,12,12,13493981.9662921,16748476.8707865,3254494.9044944,183448046.185393,15287337.1821161,15148507.4044944,974526.522455724,13493981.9662921,13493981.9662921,14535836.6067416,16315359.3202248,1779522.71348315
20,Cesar,1950,1953,12,12,14169513.5274725,18870768.7472527,4701255.2197802,189912221.043956,15826018.4203297,15707869.2417582,1277392.42527924,14169513.5274725,14169513.5274725,14730631.6923077,16430937.9450549,1700306.25274725
8,Atlántico,1950,1953,12,12,15128939.7142857,20561437.2142857,5432497.5,202567602.464286,16880633.5386905,16341409.4464286,1548607.45145667,15128939.7142857,15128939.7142857,15877734.1071429,17723585.1785714,1845851.07142855
13,Bolívar,1950,1953,12,12,13980133.2165899,18305677.0046083,4325543.7880184,181077574.101383,15089797.8417819,14516429.1981567,1275602.61150159,13980133.2165899,13980133.2165899,14100311.6635945,15723420.2442397,1623108.58064515
52,Nariño,1950,1953,12,12,10660685.6850394,14659397.2992126,3998711.6141732,148479641.574803,12373303.4645669,12263044.8779528,986974.303810553,10660685.6850394,10660685.6850394,11795150.6220472,12601177.8425196,806027.220472448
44,La Guajira,1950,1953,12,12,14856479.7579618,18848812.8407643,3992333.0828025,202286301.828025,16857191.8190021,16591793.9490446,1411413.7361802,14856479.7579618,14856479.7579618,15462498.7006369,18499593.433121,3037094.7324841
97,Vaupés,1950,1953,12,12,11369689.6321839,17885246.1885057,6515556.5563218,177469353.264368,14789112.7720306,15130917.9103449,1868556.6694717,11369689.6321839,11369689.6321839,13190515.3862069,16029398.970115,2838883.5839081
99,Vichada,1950,1953,12,12,11413123.3063725,19022424.6102941,7609301.3039216,183302357.604167,15275196.4670139,15285088.6654412,2316925.89695457,11413123.3063725,11413123.3063725,13396277.127451,17460009.807598,4063732.6801471
91,Amazonas,1950,1953,12,12,11108040.9191011,17051384.8988764,5943343.9797753,172792930.186517,14399410.8488764,14651800.7820225,1678780.7288685,11108040.9191011,11108040.9191011,12883372.8505618,15444589.2651685,2561216.4146067
86,Putumayo,1950,1953,12,12,9883474.86538462,17739731.7211538,7856256.85576918,167565627.125,13963802.2604167,13822520.4903846,2144260.70112445,9883474.86538462,9883474.86538462,12400744.860577,15545220.9519231,3144476.09134615
81,Arauca,1950,1953,12,12,11121413.0746269,17491677.3731343,6370264.2985074,183267541.124378,15272295.0936982,16290754.3134328,2037948.07396681,11121413.0746269,11121413.0746269,13431540.9402985,16848633.1094528,3417092.16915425
76,Valle del Cauca,1950,1953,12,12,9673203.40350877,14305456.994152,4632253.59064323,135378629.561403,11281552.4634503,10965082.2046784,1328990.18474538,9673203.40350877,9673203.40350877,10469860.245614,11565082.2017544,1095221.9561403
70,Sucre,1950,1953,12,12,13386831.3333333,18529976.0229885,5143144.6896552,179911130.471264,14992594.2059387,14641258.4827586,1365660.02228239,13386831.3333333,13386831.3333333,14066738.7586207,15390079.0574712,1323340.29885055
94,Guainía,1950,1953,12,12,11568361.3803787,18067915.535284,6499554.1549053,175935863.268503,14661321.9390419,14592923.0464717,1787042.35850377,11568361.3803787,11568361.3803787,13279133.7710843,15917921.591222,2638787.82013765
17,Caldas,1950,1954,12,12,12268416.0333333,17978476.7333333,5710060.7,174514592.016667,14542882.6680556,14052722.6,1727417.06650662,12268416.0333333,12268416.0333333,13219028.9666667,15921569.0583333,2702540.0916666
0,Area en Litigio Cauca - Huila,1950,1954,12,12,12056050.6666667,16548392,4492341.3333333,169835226.333333,14152935.5277778,14456640.3333334,1419202.79676612,12056050.6666667,12056050.6666667,12819458.3333333,15122352,2302893.6666667
18,Caquetá,1950,1954,12,12,11715855.4550265,16993469.7222222,5277614.2671957,172049327.145503,14337443.9287919,14896405.760582,1861225.07311828,11715855.4550265,11715855.4550265,12312649.1772487,15929506.8227514,3616857.64550265
50,Meta,1950,1954,12,12,12596212.8425787,17892729.4992504,5296516.6566717,182557461.808096,15213121.8173413,15274609.1469265,1940715.0309135,12596212.8425787,12596212.8425787,13239436.1769116,17031400.2578711,3791964.0809595
25,Cundinamarca,1950,1954,12,12,12357737.106599,17692707.3096447,5334970.2030457,175118502.548223,14593208.5456853,14341772.1675127,1416840.82423357,12357737.106599,12357737.106599,13484742.0456853,15616726.2182741,2131984.17258885
66,Risaralda,1950,1954,12,12,9782588.28571429,14360343.1428571,4577754.85714281,142738196.285714,11894849.6904762,11632284,1248120.16329972,9782588.28571429,9782588.28571429,11006044.4285714,12864978.1785715,1858933.75
73,Tolima,1950,1954,12,12,12208243.919598,17937126.9045226,5728882.9849246,175732105.075377,14644342.0896147,14356936.7135678,1520798.14137491,12208243.919598,12208243.919598,13562070.3919598,15514634.7638191,1952564.3718593
85,Casanare,1950,1954,12,12,13035150.5363128,18905842.2569832,5870691.7206704,186664876.715084,15555406.3929236,15543980.8687151,1820418.57066197,13035150.5363128,13035150.5363128,13724253.6089385,16923364.4301676,3199110.82122905
95,Guaviare,1950,1954,12,12,11331319.6419214,17756568.768559,6425249.1266376,171083744.209607,14256978.6841339,14632374.3886463,2035653.73247183,11331319.6419214,11331319.6419214,12217146.430131,15794457.8930131,3577311.46288205
5,Antioquia,1950,1954,12,12,12542741.0254403,16354853.2915851,3812112.2661448,168749913.393346,14062492.7827789,13757051.5479452,1157916.88465949,12542741.0254403,12542741.0254403,13121914.5342466,14842037.5636008,1720123.0293542
15,Boyacá,1950,1954,12,12,13494210.0978261,18058654.4130435,4564444.3152174,185019615.413044,15418301.2844203,14959359.951087,1340286.50671191,13494210.0978261,13494210.0978261,14380391.8478261,16368791.222826,1988399.37499995
19,Cauca,1950,1954,12,12,10998271.6442688,14985746.798419,3987475.1541502,153041213.490119,12753434.4575099,12770226.4545454,1162424.23859994,10998271.6442688,10998271.6442688,11679456.2964427,13495148.0335969,1815691.73715415
23,Córdoba,1950,1954,12,12,13032892.009901,15582324.7227723,2549432.7128713,167130357.589109,13927529.7990924,13633534.2376238,813924.59897724,13032892.009901,13032892.009901,13360119.5346535,14410228.049505,1050108.5148515
27,Chocó,1950,1954,12,12,7810743.0178117,12988342.5089059,5177599.4910942,122891048.07888,10240920.67324,10260717.3613232,1135967.49511928,7810743.0178117,7810743.0178117,9737554.57760815,10625254.4554708,887699.877862604
44,La Guajira,1950,1954,12,12,14207299.8598726,18825646.1656051,4618346.3057325,199166769.503185,16597230.7919321,17105303.3566879,1556803.9255727,14207299.8598726,14207299.8598726,14997543.4203821,17836524.7898089,2838981.36942675
47,Magdalena,1950,1954,12,12,13229856.4916201,18083422.9385475,4853566.4469274,182186922.73743,15182243.5614525,14973478.1340782,1421695.93865135,13229856.4916201,13229856.4916201,14205337.9217877,16314257.9553072,2108920.0335195
70,Sucre,1950,1954,12,12,13485099.5402299,16616573.4942529,3131473.954023,175660151.724138,14638345.9770115,14393871.2528736,1030120.6718264,13485099.5402299,13485099.5402299,13782797.1264368,15446553.0689655,1663755.9425287
41,Huila,1950,1954,12,12,12446059.4266667,17768648.2266667,5322588.8,177769356.533333,14814113.0444444,14761705.62,1502177.06368304,12446059.4266667,12446059.4266667,13592853.3866667,15895452.12,2302598.7333333
63,Quindío,1950,1954,12,12,11447078.8,16918744,5471665.2,162418334.066667,13534861.1722222,13055937.4666667,1547997.32607639,11447078.8,11447078.8,12428528.2666667,14268497.7,1839969.4333333
76,Valle del Cauca,1950,1954,12,12,9482918.03508772,12714588.4327485,3231670.39766078,133943518.719298,11161959.8932748,11127591.6315789,1079881.32848723,9482918.03508772,9482918.03508772,10276784.865497,12200951.9678362,1924167.1023392
81,Arauca,1950,1954,12,12,11963009.0049751,18117263.278607,6154254.2736319,175560904.21393,14630075.3511609,14707278.2338309,1758459.57352128,11963009.0049751,11963009.0049751,12853459.7810946,15622471.4029851,2769011.62189055
